0	eng	Eywa	ɛj.wa	\N	prop.n.	Who's Eywa? Only their deity! Their goddess, made up of all living things. Everything they know! You'd know this if you had any training whatsoever.
912	nl	kxangangang	ˈk'aŋ.aŋ.aŋ	\N	intj.	boem (onomatopee)
912	pl	kxangangang	ˈk'aŋ.aŋ.aŋ	\N	intj.	bum (onomatopeja)
912	ru	kxangangang	ˈk'aŋ.aŋ.aŋ	\N	intj.	бабах (звукоподражание)
912	sv	kxangangang	ˈk'aŋ.aŋ.aŋ	\N	intj.	boom, pang, crash (onomatopoetikon)
916	de	kxanì	ˈk'a.nɪ	\N	adj.	verboten, unerlaubt
916	eng	kxanì	ˈk'a.nɪ	\N	adj.	forbidden
916	est	kxanì	ˈk'a.nɪ	\N	adj.	keelatud
916	hu	kxanì	ˈk'a.nɪ	\N	adj.	tiltott
916	nl	kxanì	ˈk'a.nɪ	\N	adj.	verboden
916	pl	kxanì	ˈk'a.nɪ	\N	adj.	zabroniony
916	ru	kxanì	ˈk'a.nɪ	\N	adj.	запрещённый, запретный
916	sv	kxanì	ˈk'a.nɪ	\N	adj.	förbjuden
920	de	kxawm	k'awm	\N	adv.	vielleicht, eventuell
920	eng	kxawm	k'awm	\N	adv.	perhaps, maybe
920	est	kxawm	k'awm	\N	adv.	ehk, võibolla
920	hu	kxawm	k'awm	\N	adv.	talán, esetleg
920	nl	kxawm	k'awm	\N	adv.	misschien
920	pl	kxawm	k'awm	\N	adv.	może, być może
920	ru	kxawm	k'awm	\N	adv.	может быть, возможно
920	sv	kxawm	k'awm	\N	adv.	kanske
924	de	kxener	ˈk'ɛ.nɛɾ	\N	n.	Rauch
924	eng	kxener	ˈk'ɛ.nɛɾ	\N	n.	smoke
924	est	kxener	ˈk'ɛ.nɛɾ	\N	n.	suits
924	hu	kxener	ˈk'ɛ.nɛɾ	\N	n.	füst
924	nl	kxener	ˈk'ɛ.nɛɾ	\N	n.	rook
924	pl	kxener	ˈk'ɛ.nɛɾ	\N	n.	dym
924	ru	kxener	ˈk'ɛ.nɛɾ	\N	n.	дым
924	sv	kxener	ˈk'ɛ.nɛɾ	\N	n.	rök
928	de	kxetse	ˈk'ɛ.t͡sɛ	\N	n.	Schwanz
928	eng	kxetse	ˈk'ɛ.t͡sɛ	\N	n.	tail
928	est	kxetse	ˈk'ɛ.t͡sɛ	\N	n.	saba
928	hu	kxetse	ˈk'ɛ.t͡sɛ	\N	n.	farok
928	nl	kxetse	ˈk'ɛ.t͡sɛ	\N	n.	staart
928	pl	kxetse	ˈk'ɛ.t͡sɛ	\N	n.	ogon
928	ru	kxetse	ˈk'ɛ.t͡sɛ	\N	n.	хвост
928	sv	kxetse	ˈk'ɛ.t͡sɛ	\N	n.	svans
932	de	kxeyey	ˈk'ɛ.jɛj	\N	n.	Fehler, Irrtum
932	eng	kxeyey	ˈk'ɛ.jɛj	\N	n.	error, mistake
932	est	kxeyey	ˈk'ɛ.jɛj	\N	n.	viga, eksitus
932	hu	kxeyey	ˈk'ɛ.jɛj	\N	n.	hiba
932	nl	kxeyey	ˈk'ɛ.jɛj	\N	n.	fout
932	pl	kxeyey	ˈk'ɛ.jɛj	\N	n.	błąd, pomyłka
932	ru	kxeyey	ˈk'ɛ.jɛj	\N	n.	ошибка
932	sv	kxeyey	ˈk'ɛ.jɛj	\N	n.	fel, misstag
936	de	kxll	k'ḷ	\N	n.	Ansturm, Angriff
936	eng	kxll	k'ḷ	\N	n.	charge, running attack
936	est	kxll	k'ḷ	\N	n.	kallaletung, rünnak
936	hu	kxll	k'ḷ	\N	n.	lerohanás
936	nl	kxll	k'ḷ	\N	n.	aanval
936	pl	kxll	k'ḷ	\N	n.	szarża
936	ru	kxll	k'ḷ	\N	n.	нападать, бросаться в атаку
936	sv	kxll	k'ḷ	\N	n.	attack
952	de	lahe	ˈla.hɛ	\N	adj.	andere/r/s, weitere/r/s
952	eng	lahe	ˈla.hɛ	\N	adj.	other, else
952	est	lahe	ˈla.hɛ	\N	adj.	teine, teistsugune
952	hu	lahe	ˈla.hɛ	\N	adj.	más
952	nl	lahe	ˈla.hɛ	\N	adj.	ander
952	pl	lahe	ˈla.hɛ	\N	adj.	inny
952	ru	lahe	ˈla.hɛ	\N	adj.	другой, иной
952	sv	lahe	ˈla.hɛ	\N	adj.	annan
956	de	lam	l·am	l<1><2><3>am	vin.	scheinen, erscheinen, wirken, aussehen
956	eng	lam	l·am	l<1><2><3>am	vin.	seem, appear
956	est	lam	l·am	l<1><2><3>am	vin.	tunduma, paistma
956	hu	lam	l·am	l<1><2><3>am	vin.	látszik, (fel)tűnik
956	nl	lam	l·am	l<1><2><3>am	vin.	lijken
956	pl	lam	l·am	l<1><2><3>am	vin.	wydawać się, wyglądać
956	ru	lam	l·am	l<1><2><3>am	vin.	казаться, представляться
956	sv	lam	l·am	l<1><2><3>am	vin.	verka som, se ut
960	de	lapo	ˈla.po	\N	pn.	der/die/das andere
960	eng	lapo	ˈla.po	\N	pn.	other one person or thing
960	est	lapo	ˈla.po	\N	pn.	teine (isik või asi)
960	hu	lapo	ˈla.po	\N	pn.	más, másik ember vagy dolog
960	nl	lapo	ˈla.po	\N	pn.	(de) ander (persoon of ding)
960	pl	lapo	ˈla.po	\N	pn.	inny (osoba lub rzecz)
960	ru	lapo	ˈla.po	\N	pn.	другой (вещь или персонаж)
960	sv	lapo	ˈla.po	\N	pn.	en annan (person eller sak)
964	de	latem	ˈl·a.t·ɛm	l<1><2>at<3>em	vin.	ändern (sich), verändern (sich)
964	eng	latem	ˈl·a.t·ɛm	l<1><2>at<3>em	vin.	change
964	est	latem	ˈl·a.t·ɛm	l<1><2>at<3>em	vin.	muutma
964	hu	latem	ˈl·a.t·ɛm	l<1><2>at<3>em	vin.	változik
964	nl	latem	ˈl·a.t·ɛm	l<1><2>at<3>em	vin.	veranderen
964	pl	latem	ˈl·a.t·ɛm	l<1><2>at<3>em	vin.	zmieniać
964	ru	latem	ˈl·a.t·ɛm	l<1><2>at<3>em	vin.	меняться, менять
964	sv	latem	ˈl·a.t·ɛm	l<1><2>at<3>em	vin.	ändra
968	de	law	law	\N	adj.	eindeutig, klar, gewiss, sicher
968	eng	law	law	\N	adj.	clear, certain
968	est	law	law	\N	adj.	kindel, selge
968	hu	law	law	\N	adj.	tiszta, világos, bizonyos
968	nl	law	law	\N	adj.	zeker, duidelijk
968	pl	law	law	\N	adj.	jasny, pewny, oczywisty, wyraźny
968	ru	law	law	\N	adj.	ясный, четкий, определенный
968	sv	law	law	\N	adj.	klar, säker
976	de	lefpom	lɛ.ˈfpom	\N	adj.	fröhlich, friedlich, erfreulich (nicht für Personen), angenehm
976	eng	lefpom	lɛ.ˈfpom	\N	adj.	happy, peaceful, joyous, pleasant
976	est	lefpom	lɛ.ˈfpom	\N	adj.	õnnelik, tore, rahulik, hea (elutu kohta)
976	hu	lefpom	lɛ.ˈfpom	\N	adj.	nyugodalmas, derűs, kellemes
976	nl	lefpom	lɛ.ˈfpom	\N	adj.	blij, vredig, plezierig, aangenaam
976	pl	lefpom	lɛ.ˈfpom	\N	adj.	szczęśliwy, spokojny, radosny, przyjemny
976	ru	lefpom	lɛ.ˈfpom	\N	adj.	мирный, добрый, умиротворенный, веселый
976	sv	lefpom	lɛ.ˈfpom	\N	adj.	lycklig, fridfull, glad (inte för folk), trevlig
980	de	lertu	ˈlɛɾ.tu	\N	n.	Kollege, Mitarbeiter
980	eng	lertu	ˈlɛɾ.tu	\N	n.	colleague
980	est	lertu	ˈlɛɾ.tu	\N	n.	töökaaslane
980	hu	lertu	ˈlɛɾ.tu	\N	n.	kolléga
980	nl	lertu	ˈlɛɾ.tu	\N	n.	collega
980	pl	lertu	ˈlɛɾ.tu	\N	n.	kolega, koleżanka
980	ru	lertu	ˈlɛɾ.tu	\N	n.	коллега
980	sv	lertu	ˈlɛɾ.tu	\N	n.	kollega
984	de	letrr	lɛ.ˈtṛ	\N	adj.	täglich
984	eng	letrr	lɛ.ˈtṛ	\N	adj.	daily
984	est	letrr	lɛ.ˈtṛ	\N	adj.	(iga)päevane
984	hu	letrr	lɛ.ˈtṛ	\N	adj.	mindennapi
984	nl	letrr	lɛ.ˈtṛ	\N	adj.	dagelijks
984	pl	letrr	lɛ.ˈtṛ	\N	adj.	dzienny
984	ru	letrr	lɛ.ˈtṛ	\N	adj.	ежедневный, каждодневный
984	sv	letrr	lɛ.ˈtṛ	\N	adj.	daglig
988	de	letsunslu	lɛ.ˈt͡sun.slu	\N	adj.	möglich
988	eng	letsunslu	lɛ.ˈt͡sun.slu	\N	adj.	possible
988	est	letsunslu	lɛ.ˈt͡sun.slu	\N	adj.	võimalik
988	hu	letsunslu	lɛ.ˈt͡sun.slu	\N	adj.	lehetséges
988	nl	letsunslu	lɛ.ˈt͡sun.slu	\N	adj.	mogelijk
988	pl	letsunslu	lɛ.ˈt͡sun.slu	\N	adj.	możliwy
988	ru	letsunslu	lɛ.ˈt͡sun.slu	\N	adj.	возможный, вероятный
988	sv	letsunslu	lɛ.ˈt͡sun.slu	\N	adj.	möjlig
996	de	lì'u	ˈlɪ.ʔu	\N	n.	Wort
996	eng	lì'u	ˈlɪ.ʔu	\N	n.	word
996	est	lì'u	ˈlɪ.ʔu	\N	n.	sõna
996	hu	lì'u	ˈlɪ.ʔu	\N	n.	szó
996	nl	lì'u	ˈlɪ.ʔu	\N	n.	woord
996	pl	lì'u	ˈlɪ.ʔu	\N	n.	słowo
996	ru	lì'u	ˈlɪ.ʔu	\N	n.	слово
996	sv	lì'u	ˈlɪ.ʔu	\N	n.	ord
1000	de	lì'fya	ˈlɪʔ.fja	\N	n.	Sprache
1000	eng	lì'fya	ˈlɪʔ.fja	\N	n.	language
1000	est	lì'fya	ˈlɪʔ.fja	\N	n.	keel (suhtlusvahend)
1000	hu	lì'fya	ˈlɪʔ.fja	\N	n.	nyelv
1000	nl	lì'fya	ˈlɪʔ.fja	\N	n.	taal
1000	pl	lì'fya	ˈlɪʔ.fja	\N	n.	język
1000	ru	lì'fya	ˈlɪʔ.fja	\N	n.	язык (речь)
1000	sv	lì'fya	ˈlɪʔ.fja	\N	n.	språk
1008	de	lok	l·ok̚	l<1><2><3>ok	vtr.	nähern, annähern
1008	eng	lok	l·ok̚	l<1><2><3>ok	vtr.	approach
1008	est	lok	l·ok̚	l<1><2><3>ok	vtr.	lähenema
1008	hu	lok	l·ok̚	l<1><2><3>ok	vtr.	megközelít
1008	nl	lok	l·ok̚	l<1><2><3>ok	vtr.	naderen, benaderen
1008	pl	lok	l·ok̚	l<1><2><3>ok	vtr.	zbliżać się
1008	ru	lok	l·ok̚	l<1><2><3>ok	vtr.	подходить, приближаться
1008	sv	lok	l·ok̚	l<1><2><3>ok	vtr.	närma sig
1020	de	lonu	l·o.ˈn·u	l<1><2>on<3>u	vtr.	freilassen, befreien, gehen lassen
1020	eng	lonu	l·o.ˈn·u	l<1><2>on<3>u	vtr.	release, let go
1020	est	lonu	l·o.ˈn·u	l<1><2>on<3>u	vtr.	vabastama, lahti laskma
1020	hu	lonu	l·o.ˈn·u	l<1><2>on<3>u	vtr.	elereszt
1020	nl	lonu	l·o.ˈn·u	l<1><2>on<3>u	vtr.	loslaten
1020	pl	lonu	l·o.ˈn·u	l<1><2>on<3>u	vtr.	uwolnić, osowobodzić
1020	ru	lonu	l·o.ˈn·u	l<1><2>on<3>u	vtr.	освобождать, отпускать, выпускать
1020	sv	lonu	l·o.ˈn·u	l<1><2>on<3>u	vtr.	släppa, släppa fri, låta gå
1024	de	lor	loɾ	\N	adj.	schön, angenehm für die Sinne
1024	eng	lor	loɾ	\N	adj.	beautiful, pleasant to the senses
1024	est	lor	loɾ	\N	adj.	ilus, meeli rahustav (elutu kohta)
1024	hu	lor	loɾ	\N	adj.	gyönyörűséges, kellemes
1024	nl	lor	loɾ	\N	adj.	mooi, aangenaam voor de zintuigen
1024	pl	lor	loɾ	\N	adj.	piękny, przyjemny dla zmysłów
1024	ru	lor	loɾ	\N	adj.	красивый, привлекательный
1024	sv	lor	loɾ	\N	adj.	vacker, behaglig för sinnen
1028	de	loreyu	lo.ˈɾɛ.ju	\N	n.	helicoradium spirale, schöne Spirale (Pflanze)
1028	eng	loreyu	lo.ˈɾɛ.ju	\N	n.	helicoradian, beautiful spiral
1028	est	loreyu	lo.ˈɾɛ.ju	\N	n.	Iluspiraal (helicoradian)
1028	hu	loreyu	lo.ˈɾɛ.ju	\N	n.	helicoradium spirál, gyönyörű spiral (pandorai növényfaj)
1028	nl	loreyu	lo.ˈɾɛ.ju	\N	n.	helicoradium spiraal, mooie spiraal
1028	pl	loreyu	lo.ˈɾɛ.ju	\N	n.	helicoradian, piękna spirala
1028	ru	loreyu	lo.ˈɾɛ.ju	\N	n.	helicoradium spirale, прекрасная спираль
1028	sv	loreyu	lo.ˈɾɛ.ju	\N	n.	helicoradian, vacker spiral
1036	de	lrrtok	ˈlṛ.tok̚	\N	n.	Lächeln
1036	eng	lrrtok	ˈlṛ.tok̚	\N	n.	smile
1036	est	lrrtok	ˈlṛ.tok̚	\N	n.	naeratus
1036	hu	lrrtok	ˈlṛ.tok̚	\N	n.	mosoly
1036	nl	lrrtok	ˈlṛ.tok̚	\N	n.	glimlach
1036	pl	lrrtok	ˈlṛ.tok̚	\N	n.	uśmiech
1036	ru	lrrtok	ˈlṛ.tok̚	\N	n.	улыбка
1036	sv	lrrtok	ˈlṛ.tok̚	\N	n.	leende
1040	de	lrrtok si	ˈlṛ.tok̚ ˈs·i	lrrtok s<1><2><3>i	vin.	lächeln
1040	eng	lrrtok si	ˈlṛ.tok̚ ˈs·i	lrrtok s<1><2><3>i	vin.	smile
1040	est	lrrtok si	ˈlṛ.tok̚ ˈs·i	lrrtok s<1><2><3>i	vin.	naeratama
1040	hu	lrrtok si	ˈlṛ.tok̚ ˈs·i	lrrtok s<1><2><3>i	vin.	mosolyog
1040	nl	lrrtok si	ˈlṛ.tok̚ ˈs·i	lrrtok s<1><2><3>i	vin.	lachen
1040	pl	lrrtok si	ˈlṛ.tok̚ ˈs·i	lrrtok s<1><2><3>i	vin.	usmiechać się
1040	ru	lrrtok si	ˈlṛ.tok̚ ˈs·i	lrrtok s<1><2><3>i	vin.	улыбаться
1040	sv	lrrtok si	ˈlṛ.tok̚ ˈs·i	lrrtok s<1><2><3>i	vin.	le
1044	de	lu	l·u	l<1><2><3>u	vin., svin.	sein, bin, bist, ist, sind (Kopula, Verb der Existenz)
1044	eng	lu	l·u	l<1><2><3>u	vin., svin.	be, am, is, are
1044	est	lu	l·u	l<1><2><3>u	vin., svin.	olema (öeldistäide)
1044	hu	lu	l·u	l<1><2><3>u	vin., svin.	van, lenni
1044	nl	lu	l·u	l<1><2><3>u	vin., svin.	zijn (existentieel)
1044	pl	lu	l·u	l<1><2><3>u	vin., svin.	być
1044	ru	lu	l·u	l<1><2><3>u	vin., svin.	быть, являться, существовать
1044	sv	lu	l·u	l<1><2><3>u	vin., svin.	vara
1048	de	lun	lun	\N	n.	Grund, Begründung
1048	eng	lun	lun	\N	n.	reason
1048	est	lun	lun	\N	n.	põhjus
1048	hu	lun	lun	\N	n.	ok, indok
1048	nl	lun	lun	\N	n.	reden
1048	pl	lun	lun	\N	n.	powód
1048	ru	lun	lun	\N	n.	причина
1048	sv	lun	lun	\N	n.	andledning
1052	de	lumpe	ˈlum.pɛ	\N	inter.	Warum?
1052	eng	lumpe	ˈlum.pɛ	\N	inter.	why
1052	est	lumpe	ˈlum.pɛ	\N	inter.	miks
1052	hu	lumpe	ˈlum.pɛ	\N	inter.	miért?
1052	nl	lumpe	ˈlum.pɛ	\N	inter.	waarom
1052	pl	lumpe	ˈlum.pɛ	\N	inter.	dlaczego
1052	ru	lumpe	ˈlum.pɛ	\N	inter.	почему, зачем
1052	sv	lumpe	ˈlum.pɛ	\N	inter.	varför
1056	de	ma	ma	\N	part.	Oh (Marker für den Vokativ)
1056	eng	ma	ma	\N	part.	O (vocative marker)
1056	est	ma	ma	\N	part.	oo (üte, kellegi poole pöördumisel)
1056	hu	ma	ma	\N	part.	megszólító eset jele
1056	nl	ma	ma	\N	part.	aansprekende wijs markeerder
1056	pl	ma	ma	\N	part.	O! (partykuła wołacza)
1056	ru	ma	ma	\N	part.	маркер звательного падежа
1056	sv	ma	ma	\N	part.	O (vokativ markör)
1060	de	makto	ˈm·ak.t·o	m<1><2>akt<3>o	vtr.	reiten
1060	eng	makto	ˈm·ak.t·o	m<1><2>akt<3>o	vtr.	ride
1060	est	makto	ˈm·ak.t·o	m<1><2>akt<3>o	vtr.	ratsutama, lendama (loomaga), sõitma
1060	hu	makto	ˈm·ak.t·o	m<1><2>akt<3>o	vtr.	lovagol, megül
1060	nl	makto	ˈm·ak.t·o	m<1><2>akt<3>o	vtr.	rijden
1060	pl	makto	ˈm·ak.t·o	m<1><2>akt<3>o	vtr.	jechać (wierzchem)
1060	ru	makto	ˈm·ak.t·o	m<1><2>akt<3>o	vtr.	ехать (верхом)
1060	sv	makto	ˈm·ak.t·o	m<1><2>akt<3>o	vtr.	rida
1068	de	mawey	ma.ˈwɛj	\N	adj.	ruhig, gefasst
1068	eng	mawey	ma.ˈwɛj	\N	adj.	calm
1068	est	mawey	ma.ˈwɛj	\N	adj.	rahulik
1068	hu	mawey	ma.ˈwɛj	\N	adj.	nyugodt
1068	nl	mawey	ma.ˈwɛj	\N	adj.	kalm
1068	pl	mawey	ma.ˈwɛj	\N	adj.	spokojny
1068	ru	mawey	ma.ˈwɛj	\N	adj.	спокойный
1068	sv	mawey	ma.ˈwɛj	\N	adj.	lugn
1076	de	mefo	ˈmɛ.fo	\N	pn.	die, diese beiden
1076	eng	mefo	ˈmɛ.fo	\N	pn.	they, those two
1076	est	mefo	ˈmɛ.fo	\N	pn.	nemad, need kaks
1076	hu	mefo	ˈmɛ.fo	\N	pn.	ők ketten
1076	nl	mefo	ˈmɛ.fo	\N	pn.	zij, die twee
1076	pl	mefo	ˈmɛ.fo	\N	pn.	ta dwójka, tych dwoje
1076	ru	mefo	ˈmɛ.fo	\N	pn.	они (указание на пару коголибо или чеголибо)
1076	sv	mefo	ˈmɛ.fo	\N	pn.	de, de två
1080	de	menari	mɛ.ˈna.ɾi	\N	n.	Augen (zwei)
1080	eng	menari	mɛ.ˈna.ɾi	\N	n.	eyes (two)
1080	est	menari	mɛ.ˈna.ɾi	\N	n.	silmad (kaks)
1080	hu	menari	mɛ.ˈna.ɾi	\N	n.	két szem
1080	nl	menari	mɛ.ˈna.ɾi	\N	n.	ogen (twee)
1080	pl	menari	mɛ.ˈna.ɾi	\N	n.	oczy (para)
1080	ru	menari	mɛ.ˈna.ɾi	\N	n.	глаза
1080	sv	menari	mɛ.ˈna.ɾi	\N	n.	ögon (två)
1084	de	meoauniaea	ˌmɛ.o.a.u.ni.a.ˈɛ.a	\N	n.	Harmonie, im Einklang mit der Natur leben
1084	eng	meoauniaea	ˌmɛ.o.a.u.ni.a.ˈɛ.a	\N	n.	harmony, living at one with nature
1084	est	meoauniaea	ˌmɛ.o.a.u.ni.a.ˈɛ.a	\N	n.	harmoonia, loodusega ühes elamine
1084	hu	meoauniaea	ˌmɛ.o.a.u.ni.a.ˈɛ.a	\N	n.	harmónia, összhang a természettel
1084	nl	meoauniaea	ˌmɛ.o.a.u.ni.a.ˈɛ.a	\N	n.	harmonie, een zijn met de natuur
1084	pl	meoauniaea	ˌmɛ.o.a.u.ni.a.ˈɛ.a	\N	n.	harmonia, życie w zgodzie z naturą
1084	ru	meoauniaea	ˌmɛ.o.a.u.ni.a.ˈɛ.a	\N	n.	гармония жизни с природой
1084	sv	meoauniaea	ˌmɛ.o.a.u.ni.a.ˈɛ.a	\N	n.	harmoni, leva ett med naturen
1088	de	meuia	mɛ.ˈu.i.a	\N	n.	Ehre
1088	eng	meuia	mɛ.ˈu.i.a	\N	n.	honor
1088	est	meuia	mɛ.ˈu.i.a	\N	n.	au, austus
1088	hu	meuia	mɛ.ˈu.i.a	\N	n.	becsület, tisztesség
1088	nl	meuia	mɛ.ˈu.i.a	\N	n.	eer
1088	pl	meuia	mɛ.ˈu.i.a	\N	n.	honor
1088	ru	meuia	mɛ.ˈu.i.a	\N	n.	слава, почёт, честь
1088	sv	meuia	mɛ.ˈu.i.a	\N	n.	ära, heder
1092	de	meyp	mɛjp̚	\N	adj.	schwach, kraftlos, empfindlich
1092	eng	meyp	mɛjp̚	\N	adj.	weak
1092	est	meyp	mɛjp̚	\N	adj.	nõrk
1092	hu	meyp	mɛjp̚	\N	adj.	gyenge
1092	nl	meyp	mɛjp̚	\N	adj.	zwak
1092	pl	meyp	mɛjp̚	\N	adj.	słaby
1092	ru	meyp	mɛjp̚	\N	adj.	слабый, неспособный, хрупкий
1092	sv	meyp	mɛjp̚	\N	adj.	svag
1096	de	mi	mi	\N	adv.	noch, noch immer, wie vorher
1096	eng	mi	mi	\N	adv.	yet, still, as before
1096	est	mi	mi	\N	adv.	ikka veel, praegugi, nagu enne
1096	hu	mi	mi	\N	adv.	még mindig
1096	nl	mi	mi	\N	adv.	toch, nog, als voorheen
1096	pl	mi	mi	\N	adv.	jeszcze, ciągle, nadal
1096	ru	mi	mi	\N	adv.	все ещё, пока что, попрежнему
1096	sv	mi	mi	\N	adv.	ännu, fortfarande, som tidigare
1100	de	mip	mip̚	\N	adj.	neu
1100	eng	mip	mip̚	\N	adj.	new
1100	est	mip	mip̚	\N	adj.	uus
1100	hu	mip	mip̚	\N	adj.	új
1100	nl	mip	mip̚	\N	adj.	nieuw
1100	pl	mip	mip̚	\N	adj.	nowy
1100	ru	mip	mip̚	\N	adj.	новый
1100	sv	mip	mip̚	\N	adj.	ny
1104	de	mikyun	ˈmik.jun	\N	n.	Ohr
1104	eng	mikyun	ˈmik.jun	\N	n.	ear
1104	est	mikyun	ˈmik.jun	\N	n.	kõrv
1104	hu	mikyun	ˈmik.jun	\N	n.	fül
1104	nl	mikyun	ˈmik.jun	\N	n.	oor
1104	pl	mikyun	ˈmik.jun	\N	n.	ucho
1104	ru	mikyun	ˈmik.jun	\N	n.	ухо
1104	sv	mikyun	ˈmik.jun	\N	n.	öra
1108	de	mì	mɪ	\N	adp.	in, im, an, auf
1108	eng	mì	mɪ	\N	adp.	in, on
1108	est	mì	mɪ	\N	adp.	sees, peal
1108	hu	mì	mɪ	\N	adp.	bent, benne, rajta, ban/ben, on/en/ön
1108	nl	mì	mɪ	\N	adp.	in, op
1108	pl	mì	mɪ	\N	adp.	w, na
1108	ru	mì	mɪ	\N	adp.	в, на
1108	sv	mì	mɪ	\N	adp.	i, på
1112	de	mìn	m·ɪn	m<1><2><3>ìn	vin.	rotieren (um eine Achse), wenden
1112	eng	mìn	m·ɪn	m<1><2><3>ìn	vin.	turn, rotate on an axis
1112	est	mìn	m·ɪn	m<1><2><3>ìn	vin.	pöörlema (ümber telje)  Mìn ne ftärpa Keera vasakule
1112	hu	mìn	m·ɪn	m<1><2><3>ìn	vin.	(meg)fordul, tengely körül forog
1112	nl	mìn	m·ɪn	m<1><2><3>ìn	vin.	draaien, roteren om een as
1112	pl	mìn	m·ɪn	m<1><2><3>ìn	vin.	skręcać, obracać
1112	ru	mìn	m·ɪn	m<1><2><3>ìn	vin.	поворот
1112	sv	mìn	m·ɪn	m<1><2><3>ìn	vin.	vända
1116	de	mìso	mɪ.ˈso	\N	adv.	weg (Position)
1116	eng	mìso	mɪ.ˈso	\N	adv.	away (position)
1116	est	mìso	mɪ.ˈso	\N	adv.	eemal (asukoht)
1116	hu	mìso	mɪ.ˈso	\N	adv.	távol(ban)
1116	nl	mìso	mɪ.ˈso	\N	adv.	weg (positie)
1116	pl	mìso	mɪ.ˈso	\N	adv.	daleko
1116	ru	mìso	mɪ.ˈso	\N	adv.	далеко, вдали (позиция)
1116	sv	mìso	mɪ.ˈso	\N	adv.	borta (position)
1120	de	mllte	m·ḷ.ˈt·ɛ	m<1><2>llt<3>e	vin.	zustimmen, übereinstimmen
1120	eng	mllte	m·ḷ.ˈt·ɛ	m<1><2>llt<3>e	vin.	agree
1120	est	mllte	m·ḷ.ˈt·ɛ	m<1><2>llt<3>e	vin.	nõustuma, leppima
1120	hu	mllte	m·ḷ.ˈt·ɛ	m<1><2>llt<3>e	vin.	egyetért
1120	nl	mllte	m·ḷ.ˈt·ɛ	m<1><2>llt<3>e	vin.	instemmen
1120	pl	mllte	m·ḷ.ˈt·ɛ	m<1><2>llt<3>e	vin.	zgadzać się
1120	ru	mllte	m·ḷ.ˈt·ɛ	m<1><2>llt<3>e	vin.	соглашаться
1120	sv	mllte	m·ḷ.ˈt·ɛ	m<1><2>llt<3>e	vin.	hålla med, samtycka
1132	de	moe	ˈmo.ɛ	\N	pn.	wir, wir beide (exklusiv)
1132	eng	moe	ˈmo.ɛ	\N	pn.	we two, us two (exclusive)
1132	est	moe	ˈmo.ɛ	\N	pn.	meie kaks (välistav)
1132	hu	moe	ˈmo.ɛ	\N	pn.	mi ketten (kizáró)
1132	nl	moe	ˈmo.ɛ	\N	pn.	wij, wij twee (exclusief)
1132	pl	moe	ˈmo.ɛ	\N	pn.	nas dwoje, nasza dwójka (exclusivus)
1132	ru	moe	ˈmo.ɛ	\N	pn.	мы двое (без собеседника)
1132	sv	moe	ˈmo.ɛ	\N	pn.	vi två (du är inte inräknad)
1136	de	mokri	ˈmok.ɾi	\N	n.	Stimme
1136	eng	mokri	ˈmok.ɾi	\N	n.	voice
1136	est	mokri	ˈmok.ɾi	\N	n.	hääl
1136	hu	mokri	ˈmok.ɾi	\N	n.	beszédhang, énekhang
1136	nl	mokri	ˈmok.ɾi	\N	n.	stem
1136	pl	mokri	ˈmok.ɾi	\N	n.	głos
1136	ru	mokri	ˈmok.ɾi	\N	n.	голос
1136	sv	mokri	ˈmok.ɾi	\N	n.	röst
1144	de	muiä	mu.ˈi.æ	\N	adj.	anständig, passend, gerecht, richtig, fair
1144	eng	muiä	mu.ˈi.æ	\N	adj.	proper, fair, right, justified
1144	est	muiä	mu.ˈi.æ	\N	adj.	õige, õiglane, õigustatud
1144	hu	muiä	mu.ˈi.æ	\N	adj.	igazságos, helyénvaló
1144	nl	muiä	mu.ˈi.æ	\N	adj.	eerlijk, goed, terecht
1144	pl	muiä	mu.ˈi.æ	\N	adj.	właściwy, poprawny, odpowiedni, sprawiedliwy
1144	ru	muiä	mu.ˈi.æ	\N	adj.	правильный, должный, справедливый
1144	sv	muiä	mu.ˈi.æ	\N	adj.	rättvis, rätt, korrekt
1148	de	mun'i	m·un.ˈʔ·i	m<1><2>un'<3>i	v.	schneiden
1148	eng	mun'i	m·un.ˈʔ·i	m<1><2>un'<3>i	v.	cut
1148	est	mun'i	m·un.ˈʔ·i	m<1><2>un'<3>i	v.	lõikama, raiuma
1148	hu	mun'i	m·un.ˈʔ·i	m<1><2>un'<3>i	v.	vág
1148	nl	mun'i	m·un.ˈʔ·i	m<1><2>un'<3>i	v.	snijden
1148	pl	mun'i	m·un.ˈʔ·i	m<1><2>un'<3>i	v.	ciąć
1148	ru	mun'i	m·un.ˈʔ·i	m<1><2>un'<3>i	v.	резать, разрезать
1148	sv	mun'i	m·un.ˈʔ·i	m<1><2>un'<3>i	v.	skära
1152	de	mune	ˈmu.nɛ	\N	num.	zwei
1152	eng	mune	ˈmu.nɛ	\N	num.	two
1152	est	mune	ˈmu.nɛ	\N	num.	kaks
1152	hu	mune	ˈmu.nɛ	\N	num.	kettő, 2
1152	nl	mune	ˈmu.nɛ	\N	num.	twee
1152	pl	mune	ˈmu.nɛ	\N	num.	dwa
1152	ru	mune	ˈmu.nɛ	\N	num.	два
1152	sv	mune	ˈmu.nɛ	\N	num.	två
1156	de	munge	ˈm·u.ŋ·ɛ	m<1><2>ung<3>e	vtr.	nehmen, bringen, mitbringen
